1170404	3063	0.963678396901428
1161042	2345	0.966716233528254
1165449	2353	0.968688163294144
1179700	2343	0.969340120199886
1169936	4163	0.969948082821869
1178913	2343	0.970026637015168
1166646	2323	0.970126325144221
1172832	2323	0.970537332043162
1168277	2323	0.970651553050748
1166309	1387	0.970699209601405
1172283	2802	0.971726601941043
1178277	3207	0.971865386299771
1165515	4113	0.972066943269531
1174662	1355	0.972348488242474
1166352	2800	0.972362549464431
1172244	1355	0.972505824960967
1171101	3266	0.972662630776545
1162494	4160	0.97274926680297
1170552	3206	0.972834385152315
1177834	4824	0.973135858045419
1165518	2800	0.973254322822966
1173327	2343	0.973445662407227
1172892	3264	0.973563181276964
1169808	3206	0.973605121321186
1161675	4160	0.973613447603332
1169971	4234	0.973637965076291
1162340	4150	0.973658256646513
1169491	4113	0.973706413720813
1181792	2317	0.973856431737045
1170659	3080	0.97395210185363
1160487	1343	0.973967915267846
1165658	3207	0.973985363428534
1178893	2303	0.974029138914264
1164178	2323	0.974259037403414
1162228	4113	0.97432718564102
1172749	3063	0.974389984025168
1175857	2310	0.974636519616471
1173934	2810	0.974760028531803
1170441	3200	0.974953069293582
1180082	3264	0.974957952532164
1168471	4163	0.97507792928064
1177670	3280	0.975137104777054
1171254	3232	0.975210488814653
1181315	4150	0.975325311969754
1167950	3224	0.975342079064164
1174235	4016	0.975484933382957
1164068	4823	0.9756420968214
1169933	1355	0.975642623197682
1168828	3237	0.975659258816186
1160884	3230	0.975691707577102
1167275	3055	0.975839797162971
1161832	3374	0.975938184630109
1163111	2374	0.976117767159518
1172911	3305	0.976262464313951
1172129	3305	0.9762754851583
1175167	3063	0.976291231927497
1173329	3384	0.976379403641283
1172881	3078	0.976407341573077
1175526	2346	0.976434218462924
1167153	2314	0.976455072460958
1173872	3215	0.976502759713701
1179855	3066	0.976538756953628
1164858	3223	0.976663762336033
1179122	4823	0.976679362090739
1180881	3374	0.976761246428407
1160539	2353	0.976767021893491
1165199	4163	0.976840929985808
1181397	4823	0.976877769250791
1171807	4036	0.976920614203791
1174139	4272	0.976924890414429
1169720	4160	0.977136309790725
1181609	3374	0.977280569485391
1167129	1387	0.977354645382446
1171830	2375	0.977388299491931
1165812	2323	0.977406499813916
1179251	3280	0.977475902797267
1160961	2354	0.977690143635629
1164760	4202	0.977736411544152
1168057	3237	0.97779646826773
1160153	3206	0.977891472443852
1161280	3226	0.977950653685512
1180851	3305	0.977963949393873
1164455	2346	0.977970486917984
1174186	4307	0.977970933979086
1166321	3384	0.977994958624821
1181767	2346	0.978047925621373
1167248	4076	0.978075167238847
1174955	3384	0.978106177531447
1172739	4823	0.978168661584306
1169052	3280	0.978179839665436
1181002	2346	0.978181592233403
1169735	3232	0.978188962763977
1169550	4016	0.978244373900634
1174349	3015	0.978253986736909
1168817	4016	0.978265492417199
1160607	4113	0.978274433960742
1181267	2374	0.978289391284583
1165159	4006	0.978299779273235
1180292	2346	0.978302243294222
1165332	2361	0.978303887854708
1168506	2802	0.978352211874687
1166102	2346	0.978370783480477
1164762	4016	0.978390894231651
1177112	2346	0.978413110954448
1174428	4160	0.978417981796244
1170274	4016	0.978434466167023
1171948	4823	0.978449745167555
1160669	2374	0.978460575590232
1161239	2361	0.978460673759255
1175447	4163	0.978485225198636
1162501	3230	0.978490785084477
1178763	2361	0.97850813926669
1165559	4036	0.978537869843002
1171355	3305	0.978553965978083
1166864	3215	0.978565992202995
1178466	3280	0.978575156061836
1164506	2361	0.978591384494976
1175144	3252	0.978630894210016
1161659	2306	0.978632808757925
1169086	3206	0.978635168588332
1178152	2800	0.978642461498837
1170995	2800	0.978645488230653
1165874	2322	0.978651132343861
1164291	4093	0.978652410219287
1160196	2357	0.978665116897853
1166842	1355	0.978665208855197
1163117	4016	0.97867063304215
1172619	4016	0.978689829191472
1170120	4257	0.978692702468634
1168365	3305	0.978692767912977
1167741	2346	0.978708064640502
1162231	2800	0.978708835887991
1172711	3223	0.978718512039778
1161928	3215	0.978720075062849
1171292	1331	0.978727430644689
1178121	2343	0.97874749676164
1165810	2355	0.978756656218409
1173555	3063	0.978759311197574
1173116	2346	0.978762453469301
1176328	2346	0.978765344663195
1175160	4823	0.978768201921814
1165715	4823	0.978768201921814
1177967	2361	0.978784337229308
1165581	2374	0.978794637633187
1170392	4823	0.978815455322837
1161988	2346	0.97881882575108
1162157	2353	0.978823520315334
1166544	4823	0.978825087213997
1178256	1381	0.978825168183931
1166436	3237	0.978830094975365
1174763	3244	0.978841238849685
1180249	4234	0.97884161584659
1177086	2330	0.978856660263397
1163318	4160	0.978857613541619
1164229	2322	0.978873565240803
1163250	4823	0.978886892131168
1172888	2322	0.978897163663928
1165278	2346	0.9789016356461
1160120	3280	0.978903787882308
1167101	2353	0.978905074711291
1162593	3206	0.978912016622863
1165846	3280	0.97891292489827
1179788	2374	0.978960234392172
1180897	2345	0.978961466812213
1162198	2343	0.978961800008824
1174522	2322	0.978974981698223
1180856	2301	0.978981208850514
1165215	3215	0.978985428406616
1167522	2322	0.978987411517737
1176038	2360	0.978988219864885
1162288	2374	0.979000063099482
1171347	1320	0.979001508117284
1161125	3215	0.979002354140943
1180039	1331	0.979008410521113
1169669	3063	0.979009316016138
1177162	2361	0.979015712845583
1161608	4823	0.979020911448865
1161479	2374	0.979024111180303
1163299	2306	0.979039102693028
1178910	3224	0.979041269882874
1172100	2322	0.979058530507759
1160800	4823	0.979059916924718
1162786	4134	0.979061250005147
1165235	4234	0.979090207883038
1167210	4036	0.979092164393917
1160348	4134	0.979105163454221
1167729	4271	0.979125615203071
1166701	2322	0.979130093364355
1180608	60001	0.979146241279495
1179983	4047	0.979203753377
1181067	1324	0.979237763150611
1180100	3305	0.97924314407123
1177915	2346	0.979265185304694
1161793	3305	0.979269800184287
1165021	3280	0.979300161538069
1169256	1332	0.979330634155982
1160170	3305	0.979335912755506
1173662	3231	0.979339600351259
1171761	1340	0.979362824248119
1171175	4823	0.979409134946444
1177319	3070	0.979444977533649
1161816	2357	0.979468689888838
1179482	2330	0.979484287971787
1162582	2322	0.97951010893236
1175946	4823	0.979520209898168
1174371	3063	0.979520438005478
1168343	2322	0.979600339807951
1167569	2357	0.97960942810782
1161509	60001	0.979635875818016
1167252	60001	0.979635875818016
1161520	2310	0.979677112527341
1163843	3070	0.979705175682744
1163060	2800	0.979739285300714
1168666	3217	0.979763115142192
1165314	4292	0.97979957200889
1171771	4113	0.979864230477958
1169101	3305	0.9798687964794
1170614	4093	0.97987402485876
1181408	3063	0.979898499849347
1180525	3292	0.97992131729133
1167981	3292	0.979934453218644
1166702	3255	0.979951725815606
1176304	2330	0.979973873110656
1177888	2330	0.979981831089683
1180462	4184	0.98001185496875
1177069	4234	0.980021131024776
1162369	3207	0.980025806256437
1180159	2345	0.980071284162324
1169650	4121	0.980085556323756
1177542	4823	0.980089064166608
1167512	3078	0.980240877554085
1172554	4113	0.980245722134825
1176107	2322	0.980324751168101
1168313	3280	0.980393832381664
1160858	2306	0.980394515773066
1174916	2365	0.980411592793149
1174232	2374	0.980453037484267
1170186	1387	0.980453651902772
1179427	4163	0.980462697629973
1164699	2316	0.980463298961316
1169775	3280	0.980469376955962
1163975	2310	0.980549949572267
1165594	3237	0.980563164533908
1177130	3244	0.980620220962927
1180986	2330	0.980642832421532
1172115	3206	0.980650790284686
1171546	2346	0.980661988217358
1168838	60001	0.980705220242636
1170287	3237	0.980756686726377
1176470	3034	0.980781756043124
1160232	2345	0.980783620678655
1176908	3264	0.980798015846407
1162784	2330	0.980882235716719
1172900	3206	0.980933498563779
1171244	4316	0.980953766741108
1169139	4093	0.98099290193582
1176903	2322	0.980998214591918
1178485	3276	0.981012080288752
1161247	1363	0.981015869026811
1174173	2316	0.98111501428833
1168082	2310	0.981144225081852
1161925	3042	0.981144797472474
1175765	2316	0.98116916761253
1181186	2314	0.981192747486148
1166043	3215	0.981205875272969
1166349	4113	0.981241903112334
1160119	4240	0.981242331189826
1180486	3201	0.981259055660741
1180504	2314	0.981262729885604
1168470	1355	0.981288745528892
1171936	4121	0.981349082731439
1168332	3078	0.981355600782719
1172728	3015	0.981392976950901
1162931	3300	0.981396984589367
1173678	3280	0.981397754182994
1181176	2343	0.981475517408456
1164900	3063	0.981702073227057
1166532	4121	0.98173615279622
1166079	2330	0.981862025392046
1178601	4006	0.981873674116973
1175320	3281	0.981879316996198
1168941	3063	0.981879689270307
1178916	3384	0.981985499370193
1167961	2334	0.982018838271902
1164062	2356	0.982049943073982
1164228	2354	0.982074503212831
1166642	2360	0.982076675451521
1178908	3201	0.982091644206831
1160584	2334	0.982153056144637
1160612	2316	0.982170031685828
1172092	3078	0.982269795388295
1170221	4113	0.982277285858803
1167600	2345	0.982287316485617
1172270	3215	0.982310688188371
1173986	2361	0.982371381186465
1167142	3070	0.982411659688779
1167269	4150	0.98241382769746
1166230	3214	0.982420215518909
1177757	3374	0.982538449046065
1180708	3063	0.98255008078722
1160589	2314	0.982581247044632
1165633	1381	0.982627753969645
1181211	2316	0.982636625637806
1172918	2301	0.98268703203708
1174078	3034	0.982700503517094
1181578	2301	0.982700607790335
1179641	3034	0.982704857845971
1164601	3034	0.982746747881883
1160624	3212	0.982748787291853
1180430	3034	0.982831016779885
1179901	3252	0.982988184511065
1162504	3232	0.983017558886344
1180049	3280	0.983021570365173
1170381	4121	0.983117215522432
1181009	3039	0.983157073145181
1170340	3207	0.983221021845289
1181547	2354	0.983240586074171
1168389	3277	0.983253934505258
1160711	2310	0.983348360504091
1175071	2310	0.983384141747847
1172726	3252	0.983502783804264
1178083	2353	0.983528621954791
1163153	2310	0.983534774580188
1175856	4011	0.983575699328518
1168507	3274	0.983657578855414
1172342	1349	0.983659877162396
1179386	4006	0.983801622148775
1173858	2331	0.98384364692661
1178855	3034	0.983925187423632
1174636	3247	0.984074106375265
1161423	1382	0.984104460694864
1176133	2301	0.984105892881399
1168492	3215	0.984120271720754
1162334	2310	0.984190740252889
1169043	1331	0.98420863962574
1162348	3055	0.984221448928038
1171921	3223	0.984303755257712
1168341	2354	0.984318320223322
1175332	2301	0.984323373888919
1171301	3280	0.984442611308799
1177325	2314	0.984498044934299
1172257	2331	0.984595855992844
1163019	3201	0.98462516796586
1169196	4105	0.984629211632386
1178428	2360	0.984642276858134
1167170	2800	0.984645270937429
1180824	2354	0.984693989493141
1181559	3264	0.98474280060729
1160390	3244	0.984821482865346
1176569	2316	0.98489901876191
1161590	4121	0.984956611865892
1165137	2345	0.984986480915453
1171147	3223	0.985001307634535
1162761	4234	0.985069212425527
1169222	1370	0.985076136675276
1170725	4234	0.985112774287259
1179114	2356	0.985146385954204
1170421	3227	0.985160229910166
1170551	3264	0.985185928979466
1164226	4216	0.985194173028683
1177689	2354	0.985306938189065
1172210	4006	0.985341438474314
1162628	2357	0.985367863640452
1160571	1387	0.985497647763539
1174246	3237	0.9855066987797
1180614	2310	0.985519157138248
1166697	2354	0.985623815057265
1171165	4121	0.985768144676613
1179273	2354	0.98596366929276
1164985	2355	0.98598993924993
1165989	3247	0.98606530715942
1175657	4142	0.986162709652543
1161755	3276	0.986177388404252
1165393	3376	0.986297487711582
1174065	4142	0.986466648935035
1167928	3030	0.986508625688875
1181391	2356	0.986696521274316
1171861	2310	0.986788314940793
1162948	4142	0.986829454764061
1178098	2303	0.986847626234068
1167407	2306	0.98687153861178
1168228	2306	0.986900974046549
1161705	2323	0.987010702144133
1167241	3237	0.987172585992479
1161536	1381	0.987258780054587
1181102	4142	0.987337541459972
1170520	3280	0.987394378318695
1161164	4134	0.987408318243292
1169416	3034	0.987497805830905
1180672	3223	0.987526338466752
1179307	2301	0.987565141845064
1173550	4823	0.987690805657106
1171032	3021	0.987725629438279
1171036	4294	0.987770930408065
1180787	2323	0.987783011661081
1167051	4257	0.987833778358179
1166330	2314	0.987862046224577
1175025	4294	0.987925862889901
1174874	3217	0.987938158611666
1168671	4142	0.987957519086505
1174876	4142	0.988015825384765
1177242	4142	0.988029399485486
1173887	2802	0.988031075823541
1179925	3063	0.98803703024354
1163758	4142	0.988152623616751
1179033	2310	0.988164023312634
1179628	4142	0.988229441052281
1166808	4006	0.988352398428758
1167954	2343	0.98840762608203
1173756	2357	0.988408932230588
1166830	4105	0.988444765844666
1164356	4105	0.988547088713437
1175810	4294	0.988565027620357
1164798	2310	0.988659361489296
1167445	2355	0.988661087809728
1181613	4093	0.988681937325534
1173654	4025	0.988717639094893
1179317	4182	0.988890833360694
1175427	4005	0.988941805142553
1167080	4243	0.988966215982728
1175343	4182	0.989303191419658
1160712	1385	0.989368173677983
1180689	4121	0.989417980950086
1180008	2355	0.989467050427633
1172823	2355	0.989625610214965
1171554	2810	0.989700898610729
1181244	1325	0.989780432089953
1178553	3374	0.989809313426317
1178530	4182	0.989823088687804
1173000	4006	0.989843494648471
1168467	4824	0.989852189698797
1164138	4047	0.989852287639949
1173813	4006	0.989879307763948
1171321	3276	0.989898043736239
1161678	1336	0.989937187620174
1175944	2356	0.990066811802793
1175746	2314	0.990143120680026
1168568	3210	0.990274333083257
1180426	3217	0.990412782188241
1169902	4006	0.990429491576263
1164805	4150	0.990454910267872
1179280	2322	0.990495569052745
1175877	3802	0.990582402329239
1170261	4294	0.990607238531585
1178237	2310	0.990613641684656
1181788	4221	0.990691031350023
1174222	4294	0.990792657192048
1161325	4142	0.990793317216204
1166241	4142	0.990869488722831
1174963	2314	0.990878509160454
1171126	3207	0.99090214873468
1160148	4216	0.990927066652668
1161942	4234	0.990973378155767
1168802	3021	0.991002666532047
1181225	1380	0.991006820701491
1176143	4182	0.991203145428631
1171880	4153	0.991280160702028
1164748	3250	0.991310779828346
1172731	2356	0.991339610071203
1174563	4182	0.991405515997891
1162720	4824	0.991417513658041
1177231	3300	0.99160926432909
1173614	4047	0.991647389337997
1178670	4234	0.991690993225972
1167165	3292	0.991920165382655
1163841	2343	0.991951944305889
1178047	4142	0.991957316837028
1178984	4294	0.991996264247619
1170946	3030	0.992010410467007
1180468	2303	0.99206560885298
1173570	3385	0.992358747062478
1175412	4006	0.992420859682353
1173749	4182	0.992455067118911
1174515	2354	0.992620028966609
1178846	4142	0.992634374704362
1166780	3071	0.992635861756282
1163833	1387	0.992736925783779
1175152	2356	0.9927560130737
1163988	4153	0.992771828977494
1173042	2331	0.992824820141419
1165042	3078	0.992860924069114
1164588	4142	0.992873560415437
1163726	3234	0.992888959815645
1162496	3082	0.992894333026578
1176011	3082	0.992960287870457
1174121	2303	0.993044324884356
1170192	3201	0.99315295521022
1161922	3050	0.993225431039326
1172532	3384	0.993253296474599
1160577	2343	0.993308441486614
1165184	4105	0.993330041912946
1160254	4006	0.993494062411994
1167075	3034	0.993546083341469
1163771	3034	0.993591989282636
1179523	3244	0.993690483280262
1177606	4047	0.99380136182846
1172467	3034	0.993802402332369
1169152	3071	0.993871773658359
1168078	4011	0.993969674055314
1169407	4142	0.994003976248824
1166196	3226	0.994050026259478
1175382	3071	0.994108883646401
1179131	3063	0.994144049287706
1175740	3384	0.994182465273684
1176507	2303	0.994211103497413
1160649	3021	0.994259603540493
1172954	3374	0.994327265417732
1162957	3034	0.994342980256909
1180109	4182	0.994411307107116
1173547	2356	0.994419689588659
1174361	2356	0.994446868539707
1160290	4163	0.994493915279915
1165415	3217	0.994504570409638
1169934	4083	0.994584546591875
1161762	3255	0.994645616492476
1165169	4193	0.994654704213248
1174603	3071	0.994694818991641
1169857	3374	0.994781327541336
1165875	4216	0.994915705071811
1164217	3363	0.995044391407106
1179638	4046	0.995165610994104
1177837	4083	0.995261910785775
1170906	3034	0.995274649303358
1172884	3255	0.995277745205384
1169536	4294	0.995324854926999
1177313	2343	0.995330010446981
1170139	4046	0.995368309379399
1164124	2306	0.995561926691959
1169591	4153	0.995666085091085
1168730	1387	0.995749390145661
1161764	2354	0.995941489804173
1166635	2355	0.995941489804173
1162950	4046	0.995965820704431
1161331	4046	0.996095443609199
1160508	4046	0.996102593500058
1164811	4153	0.996113143593891
1164071	4067	0.996131541344323
1171271	2323	0.996216541654002
1171177	4067	0.996244725594023
1172556	3292	0.996244725594023
1171405	3071	0.996263406516111
1166927	2346	0.996275554671128
1179072	4107	0.99630475207229
1176972	3071	0.996379834247714
1167990	4307	0.996415987719294
1174074	4046	0.996419699714131
1175328	3305	0.996440194287655
1162557	4240	0.996519745047178
1164583	1333	0.996615073346327
1177717	3807	0.996654674646342
1171284	3087	0.996660390992102
1168291	3087	0.996678019840424
1167661	4083	0.99668525812566
1178156	3221	0.996727206646721
1170344	4107	0.99675588364373
